CAN init successful!
Runtime,RPM,Speed,Intake Temp,MAP,MAF,Throttle,Timing Advance,Demanded Torque
22.17,3572.00,3571.00,27.00,21.00,10.00,16.00,43.00
22.36,3561.00,3571.00,27.00,21.00,10.00,16.00,43.00
22.36,3561.00,88.00,27.00,21.00,10.00,16.00,45.00
22.36,3868.00,87.00,27.00,21.00,10.00,21.00,43.00
22.65,3868.00,87.00,27.00,29.00,17.00,19.00,43.00
22.75,4783.00,87.00,27.00,29.00,14.00,19.00,43.00
22.75,5121.00,87.00,27.00,20.00,14.00,19.00,40.00
22.94,5269.00,85.00,27.00,19.00,14.00,19.00,39.00
23.04,5281.00,85.00,27.00,19.00,14.00,19.00,39.00
23.14,5199.00,85.00,27.00,18.00,14.00,19.00,39.00
23.23,5199.00,85.00,27.00,18.00,15.00,19.00,39.00
23.23,5139.00,85.00,27.00,19.00,15.00,19.00,39.00
23.23,5122.00,84.00,27.00,19.00,15.00,19.00,38.00
23.53,5100.00,84.00,27.00,19.00,15.00,19.00,38.00
23.62,5082.00,84.00,27.00,19.00,15.00,19.00,38.00
23.62,5082.00,5085.00,27.00,19.00,15.00,19.00,38.00
23.82,5082.00,83.00,27.00,19.00,15.00,19.00,38.00
23.82,5019.00,82.00,27.00,19.00,14.00,19.00,38.00
24.01,5000.00,82.00,27.00,20.00,14.00,-6625.00,38.00
24.01,5000.00,82.00,27.00,20.00,14.00,-6625.00,38.00
24.21,4956.00,-19169.00,27.00,20.00,14.00,-6625.00,19.00
24.21,-26593.00,81.00,27.00,20.00,15.00,19.00,19.00
24.40,4916.00,81.00,27.00,20.00,15.00,19.00,28447.00
24.40,4916.00,4916.00,18719.00,20.00,15.00,19.00,39.00
24.60,4875.00,4916.00,27.00,20.00,12830.00,19.00,39.00
24.70,4875.00,4916.00,27.00,20.00,5662.00,19.00,39.00
24.79,4840.00,79.00,27.00,20.00,15.00,19.00,39.00
24.89,4818.00,79.00,27.00,20.00,15.00,19.00,39.00
24.89,4796.00,79.00,27.00,27.00,15.00,19.00,39.00
25.09,4773.00,79.00,27.00,27.00,15.00,18.00,40.00
25.18,4753.00,79.00,27.00,20.00,15.00,18.00,40.00
25.18,4753.00,78.00,27.00,20.00,14.00,18.00,40.00
25.18,4753.00,78.00,27.00,20.00,14.00,18.00,40.00
25.18,4695.00,78.00,27.00,20.00,14.00,18.00,40.00
25.18,4674.00,77.00,27.00,20.00,14.00,18.00,40.00
25.18,4674.00,77.00,27.00,20.00,14.00,18.00,40.00
